train_loss,train_acc,test_loss,test_acc,train_epoch_time(min),test_epoch_time(min)
2.853491880125919,0.19862288236618042,2.6781454575367465,0.45192307233810425,1.5437528245306262,0.5551794400050615
2.5991397995059775,0.4168432056903839,2.427695237673246,0.5400640964508057,1.5080678642649825,0.5553988840819026
2.360221854710983,0.523834764957428,2.2094467083613076,0.5817307829856873,1.578585492951485,0.5744108781140919
