train_loss,train_acc,test_loss,test_acc,train_epoch_time(min),test_epoch_time(min)
2.8450709035841086,0.201271191239357,2.6786967363113012,0.4503205120563507,2.388515402850074,1.0454253618139773
2.590762837458465,0.44597458839416504,2.427013403330094,0.5480769276618958,1.6187415064312518,0.5677903027040884
2.366281327554735,0.5100635886192322,2.2091090373503857,0.5801281929016113,1.6007828983167807,0.569391871135061
