train_loss,train_acc,test_loss,test_acc,train_epoch_time(min),test_epoch_time(min)
2.853498161849329,0.19862288236618042,2.678158191534189,0.4535256326198578,1.5800979155038173,0.5828808179513241
2.5991476855035556,0.4163135588169098,2.4277463876284084,0.5400640964508057,1.5967446801485494,0.5939473373815417
2.3602098448801847,0.523834764957428,2.2094697677172146,0.5801281929016113,1.5900036924984307,0.6073774806999912
